case_id,atm_id,mule_score,burst_score,geo_score,hub_score,label
82,ATM011,0.2154,0.343,0.2161,0.2197,0
82,ATM012,0.2154,0.343,0.2695,0.0,0
83,ATM001,0.3554,0.6659,0.0445,1.0,0
83,ATM002,0.3554,0.6659,0.5927,0.4602,0
83,ATM003,0.3554,0.6659,0.5069,0.0,0
83,ATM004,0.3554,0.6659,0.6535,0.2201,0
83,ATM005,0.3554,0.6659,0.8299,1.0,1
83,ATM006,0.3554,0.6659,0.8968,1.0,0
83,ATM007,0.3554,0.6659,0.73,0.9247,0
83,ATM008,0.3554,0.6659,0.416,0.4752,0
83,ATM009,0.3554,0.6659,0.1062,0.0,0
83,ATM010,0.3554,0.6659,0.4303,1.0,0
83,ATM011,0.3554,0.6659,0.2161,0.2197,0
83,ATM012,0.3554,0.6659,0.2695,0.0,0
84,ATM001,0.3909,0.7408,0.9048,1.0,1
84,ATM002,0.3909,0.7408,0.6989,0.4602,0
84,ATM003,0.3909,0.7408,0.3734,0.0,0
84,ATM004,0.3909,0.7408,0.5135,0.2201,0
84,ATM005,0.3909,0.7408,0.7591,1.0,0
84,ATM006,0.3909,0.7408,0.0169,1.0,0
84,ATM007,0.3909,0.7408,0.5374,0.9247,0
84,ATM008,0.3909,0.7408,0.3626,0.4752,0
84,ATM009,0.3909,0.7408,0.0813,0.0,0
84,ATM010,0.3909,0.7408,0.5696,1.0,0
84,ATM011,0.3909,0.7408,0.1634,0.2197,0
84,ATM012,0.3909,0.7408,0.2993,0.0,0
85,ATM001,0.5183,0.9967,0.0445,1.0,0
85,ATM002,0.5183,0.9967,0.5927,0.4602,0
85,ATM003,0.5183,0.9967,0.5069,0.0,0
85,ATM004,0.5183,0.9967,0.6535,0.2201,0
85,ATM005,0.5183,0.9967,0.8299,1.0,0
85,ATM006,0.5183,0.9967,0.8968,1.0,1
85,ATM007,0.5183,0.9967,0.73,0.9247,0
85,ATM008,0.5183,0.9967,0.416,0.4752,0
85,ATM009,0.5183,0.9967,0.1062,0.0,0
85,ATM010,0.5183,0.9967,0.4303,1.0,0
85,ATM011,0.5183,0.9967,0.2161,0.2197,0
85,ATM012,0.5183,0.9967,0.2695,0.0,0
86,ATM001,0.1212,0.0674,0.9048,1.0,0
86,ATM002,0.1212,0.0674,0.6989,0.4602,0
86,ATM003,0.1212,0.0674,0.3734,0.0,0
86,ATM004,0.1212,0.0674,0.5135,0.2201,0
86,ATM005,0.1212,0.0674,0.7591,1.0,1
86,ATM006,0.1212,0.0674,0.0169,1.0,0
86,ATM007,0.1212,0.0674,0.5374,0.9247,0
86,ATM008,0.1212,0.0674,0.3626,0.4752,0
86,ATM009,0.1212,0.0674,0.0813,0.0,0
86,ATM010,0.1212,0.0674,0.5696,1.0,0
86,ATM011,0.1212,0.0674,0.1634,0.2197,0
86,ATM012,0.1212,0.0674,0.2993,0.0,0
87,ATM001,0.5183,0.9967,0.6054,1.0,0
87,ATM002,0.5183,0.9967,0.0296,0.4602,0
87,ATM003,0.5183,0.9967,0.2712,0.0,0
87,ATM004,0.5183,0.9967,0.319,0.2201,0
87,ATM005,0.5183,0.9967,0.4439,1.0,1
87,ATM006,0.5183,0.9967,0.6973,1.0,0
87,ATM007,0.5183,0.9967,0.3976,0.9247,0
87,ATM008,0.5183,0.9967,0.446,0.4752,0
87,ATM009,0.5183,0.9967,0.0813,0.0,0
87,ATM010,0.5183,0.9967,0.7441,1.0,0
87,ATM011,0.5183,0.9967,0.1531,0.2197,0
87,ATM012,0.5183,0.9967,0.5122,0.0,0
88,ATM001,0.2491,0.426,0.6054,1.0,0
88,ATM002,0.2491,0.426,0.0296,0.4602,0
88,ATM003,0.2491,0.426,0.2712,0.0,0
88,ATM004,0.2491,0.426,0.319,0.2201,0
88,ATM005,0.2491,0.426,0.4439,1.0,0
88,ATM006,0.2491,0.426,0.6973,1.0,0
88,ATM007,0.2491,0.426,0.3976,0.9247,0
88,ATM008,0.2491,0.426,0.446,0.4752,0
88,ATM009,0.2491,0.426,0.0813,0.0,0
88,ATM010,0.2491,0.426,0.7441,1.0,1
88,ATM011,0.2491,0.426,0.1531,0.2197,0
88,ATM012,0.2491,0.426,0.5122,0.0,0
89,ATM001,0.1292,0.0963,0.0445,1.0,0
89,ATM002,0.1292,0.0963,0.5927,0.4602,0
89,ATM003,0.1292,0.0963,0.5069,0.0,0
89,ATM004,0.1292,0.0963,0.6535,0.2201,0
89,ATM005,0.1292,0.0963,0.8299,1.0,1
89,ATM006,0.1292,0.0963,0.8968,1.0,0
89,ATM007,0.1292,0.0963,0.73,0.9247,0
89,ATM008,0.1292,0.0963,0.416,0.4752,0
89,ATM009,0.1292,0.0963,0.1062,0.0,0
89,ATM010,0.1292,0.0963,0.4303,1.0,0
89,ATM011,0.1292,0.0963,0.2161,0.2197,0
89,ATM012,0.1292,0.0963,0.2695,0.0,0
90,ATM001,0.2324,0.3855,0.6397,1.0,0
90,ATM002,0.2324,0.3855,0.3232,0.4602,0
90,ATM003,0.2324,0.3855,0.6754,0.0,0
90,ATM004,0.2324,0.3855,0.0208,0.2201,0
90,ATM005,0.2324,0.3855,0.7704,1.0,0
90,ATM006,0.2324,0.3855,0.5226,1.0,0
90,ATM007,0.2324,0.3855,0.7336,0.9247,0
90,ATM008,0.2324,0.3855,0.2824,0.4752,0
90,ATM009,0.2324,0.3855,0.1115,0.0,0
90,ATM010,0.2324,0.3855,0.2449,1.0,1
90,ATM011,0.2324,0.3855,0.2302,0.2197,0
90,ATM012,0.2324,0.3855,0.1498,0.0,0
91,ATM001,0.2828,0.5049,0.5003,1.0,0
91,ATM002,0.2828,0.5049,0.2786,0.4602,0
91,ATM003,0.2828,0.5049,0.0328,0.0,0
91,ATM004,0.2828,0.5049,0.6784,0.2201,0
91,ATM005,0.2828,0.5049,0.4713,1.0,0
91,ATM006,0.2828,0.5049,0.3804,1.0,0
91,ATM007,0.2828,0.5049,0.8322,0.9247,1
91,ATM008,0.2828,0.5049,0.3704,0.4752,0
91,ATM009,0.2828,0.5049,0.2,0.0,0
91,ATM010,0.2828,0.5049,0.1857,1.0,0
91,ATM011,0.2828,0.5049,0.4118,0.2197,0
91,ATM012,0.2828,0.5049,0.153,0.0,0
92,ATM001,0.108,0.0084,0.0445,1.0,0
92,ATM002,0.108,0.0084,0.5927,0.4602,0
92,ATM003,0.108,0.0084,0.5069,0.0,0
92,ATM004,0.108,0.0084,0.6535,0.2201,0
92,ATM005,0.108,0.0084,0.8299,1.0,0
92,ATM006,0.108,0.0084,0.8968,1.0,0
92,ATM007,0.108,0.0084,0.73,1.0,0
92,ATM008,0.108,0.0084,0.416,0.4752,0
92,ATM009,0.108,0.0084,0.1062,0.0,0
92,ATM010,0.108,0.0084,0.4303,1.0,1
92,ATM011,0.108,0.0084,0.2161,0.2197,0
92,ATM012,0.108,0.0084,0.2695,0.0,0
93,ATM001,0.3585,0.6726,0.9048,1.0,0
93,ATM002,0.3585,0.6726,0.6989,0.4602,0
93,ATM003,0.3585,0.6726,0.3734,0.0,0
93,ATM004,0.3585,0.6726,0.5135,0.2201,0
93,ATM005,0.3585,0.6726,0.7591,1.0,1
93,ATM006,0.3585,0.6726,0.0169,1.0,0
93,ATM007,0.3585,0.6726,0.5374,1.0,0
93,ATM008,0.3585,0.6726,0.3626,0.4752,0
93,ATM009,0.3585,0.6726,0.0813,0.0,0
93,ATM010,0.3585,0.6726,0.5696,1.0,0
93,ATM011,0.3585,0.6726,0.1634,0.2197,0
93,ATM012,0.3585,0.6726,0.2993,0.0,0
94,ATM001,0.1077,0.0059,0.0445,1.0,0
94,ATM002,0.1077,0.0059,0.5927,0.4602,0
94,ATM003,0.1077,0.0059,0.5069,0.0,0
94,ATM004,0.1077,0.0059,0.6535,0.2201,0
94,ATM005,0.1077,0.0059,0.8299,1.0,1
94,ATM006,0.1077,0.0059,0.8968,1.0,0
94,ATM007,0.1077,0.0059,0.73,1.0,0
94,ATM008,0.1077,0.0059,0.416,0.4752,0
94,ATM009,0.1077,0.0059,0.1062,0.0,0
94,ATM010,0.1077,0.0059,0.4303,1.0,0
94,ATM011,0.1077,0.0059,0.2161,0.2197,0
94,ATM012,0.1077,0.0059,0.2695,0.0,0
95,ATM001,0.1969,0.2952,0.6397,1.0,0
95,ATM002,0.1969,0.2952,0.3232,0.4602,0
95,ATM003,0.1969,0.2952,0.6754,0.0,0
95,ATM004,0.1969,0.2952,0.0208,0.2201,0
95,ATM005,0.1969,0.2952,0.7704,1.0,0
95,ATM006,0.1969,0.2952,0.5226,1.0,0
95,ATM007,0.1969,0.2952,0.7336,1.0,1
95,ATM008,0.1969,0.2952,0.2824,0.4752,0
95,ATM009,0.1969,0.2952,0.1115,0.0,0
95,ATM010,0.1969,0.2952,0.2449,1.0,0
95,ATM011,0.1969,0.2952,0.2302,0.2197,0
95,ATM012,0.1969,0.2952,0.1498,0.0,0
96,ATM001,0.2224,0.3606,0.5003,1.0,0
96,ATM002,0.2224,0.3606,0.2786,0.4602,0
96,ATM003,0.2224,0.3606,0.0328,0.0,0
96,ATM004,0.2224,0.3606,0.6784,0.2201,0
96,ATM005,0.2224,0.3606,0.4713,1.0,0
96,ATM006,0.2224,0.3606,0.3804,1.0,0
96,ATM007,0.2224,0.3606,0.8322,1.0,0
96,ATM008,0.2224,0.3606,0.3704,0.4752,0
96,ATM009,0.2224,0.3606,0.2,0.0,0
96,ATM010,0.2224,0.3606,0.1857,1.0,1
96,ATM011,0.2224,0.3606,0.4118,0.2197,0
96,ATM012,0.2224,0.3606,0.153,0.0,0
97,ATM001,0.1205,0.0648,0.9048,1.0,0
97,ATM002,0.1205,0.0648,0.6989,0.4602,0
97,ATM003,0.1205,0.0648,0.3734,0.0,0
97,ATM004,0.1205,0.0648,0.5135,0.2201,0
97,ATM005,0.1205,0.0648,0.7591,1.0,0
97,ATM006,0.1205,0.0648,0.0169,1.0,0
97,ATM007,0.1205,0.0648,0.5374,1.0,0
97,ATM008,0.1205,0.0648,0.3626,0.4752,0
97,ATM009,0.1205,0.0648,0.0813,0.0,0
97,ATM010,0.1205,0.0648,0.5696,1.0,1
97,ATM011,0.1205,0.0648,0.1634,0.2197,0
97,ATM012,0.1205,0.0648,0.2993,0.0,0
98,ATM001,0.3781,0.7141,0.5003,1.0,1
98,ATM002,0.3781,0.7141,0.2786,0.4602,0
98,ATM003,0.3781,0.7141,0.0328,0.0,0
98,ATM004,0.3781,0.7141,0.6784,0.2201,0
98,ATM005,0.3781,0.7141,0.4713,1.0,0
98,ATM006,0.3781,0.7141,0.3804,1.0,0
98,ATM007,0.3781,0.7141,0.8322,1.0,0
98,ATM008,0.3781,0.7141,0.3704,0.4752,0
98,ATM009,0.3781,0.7141,0.2,0.0,0
98,ATM010,0.3781,0.7141,0.1857,1.0,0
98,ATM011,0.3781,0.7141,0.4118,0.2197,0
98,ATM012,0.3781,0.7141,0.153,0.0,0
99,ATM001,0.2667,0.4677,0.5003,1.0,0
99,ATM002,0.2667,0.4677,0.2786,0.4602,0
99,ATM003,0.2667,0.4677,0.0328,0.0,0
99,ATM004,0.2667,0.4677,0.6784,0.2201,0
99,ATM005,0.2667,0.4677,0.4713,1.0,0
99,ATM006,0.2667,0.4677,0.3804,1.0,0
99,ATM007,0.2667,0.4677,0.8322,1.0,0
99,ATM008,0.2667,0.4677,0.3704,0.4752,0
99,ATM009,0.2667,0.4677,0.2,0.0,0
99,ATM010,0.2667,0.4677,0.1857,1.0,1
99,ATM011,0.2667,0.4677,0.4118,0.2197,0
99,ATM012,0.2667,0.4677,0.153,0.0,0
100,ATM001,0.5183,0.9967,0.6397,1.0,1
100,ATM002,0.5183,0.9967,0.3232,0.4602,0
100,ATM003,0.5183,0.9967,0.6754,0.0,0
100,ATM004,0.5183,0.9967,0.0208,0.2201,0
100,ATM005,0.5183,0.9967,0.7704,1.0,0
100,ATM006,0.5183,0.9967,0.5226,1.0,0
100,ATM007,0.5183,0.9967,0.7336,1.0,0
100,ATM008,0.5183,0.9967,0.2824,0.4752,0
100,ATM009,0.5183,0.9967,0.1115,0.0,0
100,ATM010,0.5183,0.9967,0.2449,1.0,0
100,ATM011,0.5183,0.9967,0.2302,0.2197,0
100,ATM012,0.5183,0.9967,0.1498,0.0,0
101,ATM001,0.2515,0.4317,0.0445,1.0,0
101,ATM002,0.2515,0.4317,0.5927,0.4602,0
101,ATM003,0.2515,0.4317,0.5069,0.0,0
101,ATM004,0.2515,0.4317,0.6535,0.2201,0
101,ATM005,0.2515,0.4317,0.8299,1.0,1
101,ATM006,0.2515,0.4317,0.8968,1.0,0
101,ATM007,0.2515,0.4317,0.73,1.0,0
101,ATM008,0.2515,0.4317,0.416,0.4752,0
101,ATM009,0.2515,0.4317,0.1062,0.0,0
101,ATM010,0.2515,0.4317,0.4303,1.0,0
101,ATM011,0.2515,0.4317,0.2161,0.2197,0
101,ATM012,0.2515,0.4317,0.2695,0.0,0
102,ATM001,0.1454,0.1496,0.9048,1.0,0
102,ATM002,0.1454,0.1496,0.6989,0.4602,0
102,ATM003,0.1454,0.1496,0.3734,0.0,0
102,ATM004,0.1454,0.1496,0.5135,0.2201,0
102,ATM005,0.1454,0.1496,0.7591,1.0,1
102,ATM006,0.1454,0.1496,0.0169,1.0,0
102,ATM007,0.1454,0.1496,0.5374,1.0,0
102,ATM008,0.1454,0.1496,0.3626,0.4752,0
102,ATM009,0.1454,0.1496,0.0813,0.0,0
102,ATM010,0.1454,0.1496,0.5696,1.0,0
102,ATM011,0.1454,0.1496,0.1634,0.2197,0
102,ATM012,0.1454,0.1496,0.2993,0.0,0
103,ATM001,0.4079,0.7762,0.6397,1.0,0
103,ATM002,0.4079,0.7762,0.3232,0.4602,0
103,ATM003,0.4079,0.7762,0.6754,0.0,0
103,ATM004,0.4079,0.7762,0.0208,0.2201,0
103,ATM005,0.4079,0.7762,0.7704,1.0,0
103,ATM006,0.4079,0.7762,0.5226,1.0,1
103,ATM007,0.4079,0.7762,0.7336,1.0,0
103,ATM008,0.4079,0.7762,0.2824,0.4752,0
103,ATM009,0.4079,0.7762,0.1115,0.0,0
103,ATM010,0.4079,0.7762,0.2449,1.0,0
103,ATM011,0.4079,0.7762,0.2302,0.2197,0
103,ATM012,0.4079,0.7762,0.1498,0.0,0
104,ATM001,0.3781,0.7141,0.0445,1.0,0
104,ATM002,0.3781,0.7141,0.5927,0.4602,0
104,ATM003,0.3781,0.7141,0.5069,0.0,0
104,ATM004,0.3781,0.7141,0.6535,0.2201,0
104,ATM005,0.3781,0.7141,0.8299,1.0,1
104,ATM006,0.3781,0.7141,0.8968,1.0,0
104,ATM007,0.3781,0.7141,0.73,1.0,0
104,ATM008,0.3781,0.7141,0.416,0.4752,0
104,ATM009,0.3781,0.7141,0.1062,0.0,0
104,ATM010,0.3781,0.7141,0.4303,1.0,0
104,ATM011,0.3781,0.7141,0.2161,0.2197,0
104,ATM012,0.3781,0.7141,0.2695,0.0,0
105,ATM001,0.4465,0.855,0.6054,1.0,0
105,ATM002,0.4465,0.855,0.0296,0.4602,0
105,ATM003,0.4465,0.855,0.2712,0.0,1
105,ATM004,0.4465,0.855,0.319,0.2201,0
105,ATM005,0.4465,0.855,0.4439,1.0,0
105,ATM006,0.4465,0.855,0.6973,1.0,0
105,ATM007,0.4465,0.855,0.3976,1.0,0
105,ATM008,0.4465,0.855,0.446,0.4752,0
105,ATM009,0.4465,0.855,0.0813,0.0,0
105,ATM010,0.4465,0.855,0.7441,1.0,0
105,ATM011,0.4465,0.855,0.1531,0.2197,0
105,ATM012,0.4465,0.855,0.5122,0.0,0
106,ATM001,0.2101,0.3296,0.9048,1.0,0
106,ATM002,0.2101,0.3296,0.6989,0.4602,0
106,ATM003,0.2101,0.3296,0.3734,0.2494,0
106,ATM004,0.2101,0.3296,0.5135,0.2201,0
106,ATM005,0.2101,0.3296,0.7591,1.0,1
106,ATM006,0.2101,0.3296,0.0169,1.0,0
106,ATM007,0.2101,0.3296,0.5374,1.0,0
106,ATM008,0.2101,0.3296,0.3626,0.4752,0
106,ATM009,0.2101,0.3296,0.0813,0.0,0
106,ATM010,0.2101,0.3296,0.5696,1.0,0
106,ATM011,0.2101,0.3296,0.1634,0.2197,0
106,ATM012,0.2101,0.3296,0.2993,0.0,0
107,ATM001,0.3375,0.6271,0.5003,1.0,1
107,ATM002,0.3375,0.6271,0.2786,0.4602,0
107,ATM003,0.3375,0.6271,0.0328,0.2494,0
107,ATM004,0.3375,0.6271,0.6784,0.2201,0
107,ATM005,0.3375,0.6271,0.4713,1.0,0
107,ATM006,0.3375,0.6271,0.3804,1.0,0
107,ATM007,0.3375,0.6271,0.8322,1.0,0
107,ATM008,0.3375,0.6271,0.3704,0.4752,0
107,ATM009,0.3375,0.6271,0.2,0.0,0
107,ATM010,0.3375,0.6271,0.1857,1.0,0
107,ATM011,0.3375,0.6271,0.4118,0.2197,0
107,ATM012,0.3375,0.6271,0.153,0.0,0
108,ATM001,0.1253,0.0826,0.9048,1.0,0
108,ATM002,0.1253,0.0826,0.6989,0.4602,0
108,ATM003,0.1253,0.0826,0.3734,0.2494,0
108,ATM004,0.1253,0.0826,0.5135,0.2201,0
108,ATM005,0.1253,0.0826,0.7591,1.0,0
108,ATM006,0.1253,0.0826,0.0169,1.0,0
108,ATM007,0.1253,0.0826,0.5374,1.0,1
108,ATM008,0.1253,0.0826,0.3626,0.4752,0
108,ATM009,0.1253,0.0826,0.0813,0.0,0
108,ATM010,0.1253,0.0826,0.5696,1.0,0
108,ATM011,0.1253,0.0826,0.1634,0.2197,0
108,ATM012,0.1253,0.0826,0.2993,0.0,0
109,ATM001,0.1449,0.1481,0.6054,1.0,0
109,ATM002,0.1449,0.1481,0.0296,0.4602,0
109,ATM003,0.1449,0.1481,0.2712,0.2494,0
109,ATM004,0.1449,0.1481,0.319,0.2201,0
109,ATM005,0.1449,0.1481,0.4439,1.0,0
109,ATM006,0.1449,0.1481,0.6973,1.0,1
109,ATM007,0.1449,0.1481,0.3976,1.0,0
109,ATM008,0.1449,0.1481,0.446,0.4752,0
109,ATM009,0.1449,0.1481,0.0813,0.0,0
109,ATM010,0.1449,0.1481,0.7441,1.0,0
109,ATM011,0.1449,0.1481,0.1531,0.2197,0
109,ATM012,0.1449,0.1481,0.5122,0.0,0
110,ATM001,0.2491,0.426,0.6397,1.0,1
110,ATM002,0.2491,0.426,0.3232,0.4602,0
110,ATM003,0.2491,0.426,0.6754,0.2494,0
110,ATM004,0.2491,0.426,0.0208,0.2201,0
110,ATM005,0.2491,0.426,0.7704,1.0,0
110,ATM006,0.2491,0.426,0.5226,1.0,0
110,ATM007,0.2491,0.426,0.7336,1.0,0
110,ATM008,0.2491,0.426,0.2824,0.4752,0
110,ATM009,0.2491,0.426,0.1115,0.0,0
110,ATM010,0.2491,0.426,0.2449,1.0,0
110,ATM011,0.2491,0.426,0.2302,0.2197,0
110,ATM012,0.2491,0.426,0.1498,0.0,0
111,ATM001,0.5183,0.9967,0.6397,1.0,1
111,ATM002,0.5183,0.9967,0.3232,0.4602,0
111,ATM003,0.5183,0.9967,0.6754,0.2494,0
111,ATM004,0.5183,0.9967,0.0208,0.2201,0
111,ATM005,0.5183,0.9967,0.7704,1.0,0
111,ATM006,0.5183,0.9967,0.5226,1.0,0
111,ATM007,0.5183,0.9967,0.7336,1.0,0
111,ATM008,0.5183,0.9967,0.2824,0.4752,0
111,ATM009,0.5183,0.9967,0.1115,0.0,0
111,ATM010,0.5183,0.9967,0.2449,1.0,0
111,ATM011,0.5183,0.9967,0.2302,0.2197,0
111,ATM012,0.5183,0.9967,0.1498,0.0,0
112,ATM001,0.5183,0.9967,0.0445,1.0,0
112,ATM002,0.5183,0.9967,0.5927,0.4602,0
112,ATM003,0.5183,0.9967,0.5069,0.2494,0
112,ATM004,0.5183,0.9967,0.6535,0.2201,0
112,ATM005,0.5183,0.9967,0.8299,1.0,1
112,ATM006,0.5183,0.9967,0.8968,1.0,0
112,ATM007,0.5183,0.9967,0.73,1.0,0
112,ATM008,0.5183,0.9967,0.416,0.4752,0
112,ATM009,0.5183,0.9967,0.1062,0.0,0
112,ATM010,0.5183,0.9967,0.4303,1.0,0
112,ATM011,0.5183,0.9967,0.2161,0.2197,0
112,ATM012,0.5183,0.9967,0.2695,0.0,0
113,ATM001,0.5183,0.9967,0.6397,1.0,0
113,ATM002,0.5183,0.9967,0.3232,0.4602,0
113,ATM003,0.5183,0.9967,0.6754,0.2494,0
113,ATM004,0.5183,0.9967,0.0208,0.2201,0
113,ATM005,0.5183,0.9967,0.7704,1.0,0
113,ATM006,0.5183,0.9967,0.5226,1.0,0
113,ATM007,0.5183,0.9967,0.7336,1.0,1
113,ATM008,0.5183,0.9967,0.2824,0.4752,0
113,ATM009,0.5183,0.9967,0.1115,0.0,0
113,ATM010,0.5183,0.9967,0.2449,1.0,0
113,ATM011,0.5183,0.9967,0.2302,0.2197,0
113,ATM012,0.5183,0.9967,0.1498,0.0,0
114,ATM001,0.2674,0.4692,0.6397,1.0,0
114,ATM002,0.2674,0.4692,0.3232,0.4602,0
114,ATM003,0.2674,0.4692,0.6754,0.2494,0
114,ATM004,0.2674,0.4692,0.0208,0.2201,0
114,ATM005,0.2674,0.4692,0.7704,1.0,1
114,ATM006,0.2674,0.4692,0.5226,1.0,0
114,ATM007,0.2674,0.4692,0.7336,1.0,0
114,ATM008,0.2674,0.4692,0.2824,0.4752,0
114,ATM009,0.2674,0.4692,0.1115,0.0,0
114,ATM010,0.2674,0.4692,0.2449,1.0,0
114,ATM011,0.2674,0.4692,0.2302,0.2197,0
114,ATM012,0.2674,0.4692,0.1498,0.0,0
115,ATM001,0.3748,0.707,0.9048,1.0,1
115,ATM002,0.3748,0.707,0.6989,0.4602,0
115,ATM003,0.3748,0.707,0.3734,0.2494,0
115,ATM004,0.3748,0.707,0.5135,0.2201,0
115,ATM005,0.3748,0.707,0.7591,1.0,0
115,ATM006,0.3748,0.707,0.0169,1.0,0
115,ATM007,0.3748,0.707,0.5374,1.0,0
115,ATM008,0.3748,0.707,0.3626,0.4752,0
115,ATM009,0.3748,0.707,0.0813,0.0,0
115,ATM010,0.3748,0.707,0.5696,1.0,0
115,ATM011,0.3748,0.707,0.1634,0.2197,0
115,ATM012,0.3748,0.707,0.2993,0.0,0
116,ATM001,0.2445,0.4148,0.6054,1.0,1
116,ATM002,0.2445,0.4148,0.0296,0.4602,0
116,ATM003,0.2445,0.4148,0.2712,0.2494,0
116,ATM004,0.2445,0.4148,0.319,0.2201,0
116,ATM005,0.2445,0.4148,0.4439,1.0,0
116,ATM006,0.2445,0.4148,0.6973,1.0,0
116,ATM007,0.2445,0.4148,0.3976,1.0,0
116,ATM008,0.2445,0.4148,0.446,0.4752,0
116,ATM009,0.2445,0.4148,0.0813,0.0,0
116,ATM010,0.2445,0.4148,0.7441,1.0,0
116,ATM011,0.2445,0.4148,0.1531,0.2197,0
116,ATM012,0.2445,0.4148,0.5122,0.0,0
117,ATM001,0.3365,0.625,0.5003,1.0,1
117,ATM002,0.3365,0.625,0.2786,0.4602,0
117,ATM003,0.3365,0.625,0.0328,0.2494,0
117,ATM004,0.3365,0.625,0.6784,0.2201,0
117,ATM005,0.3365,0.625,0.4713,1.0,0
117,ATM006,0.3365,0.625,0.3804,1.0,0
117,ATM007,0.3365,0.625,0.8322,1.0,0
117,ATM008,0.3365,0.625,0.3704,0.4752,0
117,ATM009,0.3365,0.625,0.2,0.0,0
117,ATM010,0.3365,0.625,0.1857,1.0,0
117,ATM011,0.3365,0.625,0.4118,0.2197,0
117,ATM012,0.3365,0.625,0.153,0.0,0
118,ATM001,0.47,0.9018,0.6397,1.0,0
118,ATM002,0.47,0.9018,0.3232,0.4602,0
118,ATM003,0.47,0.9018,0.6754,0.2494,0
118,ATM004,0.47,0.9018,0.0208,0.2201,0
118,ATM005,0.47,0.9018,0.7704,1.0,1
118,ATM006,0.47,0.9018,0.5226,1.0,0
118,ATM007,0.47,0.9018,0.7336,1.0,0
118,ATM008,0.47,0.9018,0.2824,0.4752,0
118,ATM009,0.47,0.9018,0.1115,0.0,0
118,ATM010,0.47,0.9018,0.2449,1.0,0
118,ATM011,0.47,0.9018,0.2302,0.2197,0
118,ATM012,0.47,0.9018,0.1498,0.0,0
119,ATM001,0.208,0.3241,0.0445,1.0,0
119,ATM002,0.208,0.3241,0.5927,0.4602,0
119,ATM003,0.208,0.3241,0.5069,0.2494,0
119,ATM004,0.208,0.3241,0.6535,0.2201,0
119,ATM005,0.208,0.3241,0.8299,1.0,0
119,ATM006,0.208,0.3241,0.8968,1.0,0
119,ATM007,0.208,0.3241,0.73,1.0,0
119,ATM008,0.208,0.3241,0.416,0.4752,0
119,ATM009,0.208,0.3241,0.1062,0.0,0
119,ATM010,0.208,0.3241,0.4303,1.0,1
119,ATM011,0.208,0.3241,0.2161,0.2197,0
119,ATM012,0.208,0.3241,0.2695,0.0,0
120,ATM001,0.2219,0.3594,0.6397,1.0,0
120,ATM002,0.2219,0.3594,0.3232,0.4602,0
120,ATM003,0.2219,0.3594,0.6754,0.2494,0
120,ATM004,0.2219,0.3594,0.0208,0.2201,0
120,ATM005,0.2219,0.3594,0.7704,1.0,1
120,ATM006,0.2219,0.3594,0.5226,1.0,0
120,ATM007,0.2219,0.3594,0.7336,1.0,0
120,ATM008,0.2219,0.3594,0.2824,0.4752,0
120,ATM009,0.2219,0.3594,0.1115,0.0,0
120,ATM010,0.2219,0.3594,0.2449,1.0,0
120,ATM011,0.2219,0.3594,0.2302,0.2197,0
120,ATM012,0.2219,0.3594,0.1498,0.0,0
121,ATM001,0.5183,0.9967,0.6397,1.0,1
121,ATM002,0.5183,0.9967,0.3232,0.4602,0
121,ATM003,0.5183,0.9967,0.6754,0.2494,0
121,ATM004,0.5183,0.9967,0.0208,0.2201,0
121,ATM005,0.5183,0.9967,0.7704,1.0,0
121,ATM006,0.5183,0.9967,0.5226,1.0,0
121,ATM007,0.5183,0.9967,0.7336,1.0,0
121,ATM008,0.5183,0.9967,0.2824,0.4752,0
121,ATM009,0.5183,0.9967,0.1115,0.0,0
121,ATM010,0.5183,0.9967,0.2449,1.0,0
121,ATM011,0.5183,0.9967,0.2302,0.2197,0
121,ATM012,0.5183,0.9967,0.1498,0.0,0
122,ATM001,0.5183,0.9967,0.5003,1.0,0
122,ATM002,0.5183,0.9967,0.2786,0.4602,0
122,ATM003,0.5183,0.9967,0.0328,0.2494,0
122,ATM004,0.5183,0.9967,0.6784,0.2201,0
122,ATM005,0.5183,0.9967,0.4713,1.0,1
122,ATM006,0.5183,0.9967,0.3804,1.0,0
122,ATM007,0.5183,0.9967,0.8322,1.0,0
122,ATM008,0.5183,0.9967,0.3704,0.4752,0
122,ATM009,0.5183,0.9967,0.2,0.0,0
122,ATM010,0.5183,0.9967,0.1857,1.0,0
122,ATM011,0.5183,0.9967,0.4118,0.2197,0
122,ATM012,0.5183,0.9967,0.153,0.0,0
123,ATM001,0.2268,0.3716,0.5003,1.0,0
123,ATM002,0.2268,0.3716,0.2786,0.4602,0
123,ATM003,0.2268,0.3716,0.0328,0.2494,0
123,ATM004,0.2268,0.3716,0.6784,0.2201,0
123,ATM005,0.2268,0.3716,0.4713,1.0,0
123,ATM006,0.2268,0.3716,0.3804,1.0,0
123,ATM007,0.2268,0.3716,0.8322,1.0,0
123,ATM008,0.2268,0.3716,0.3704,0.4752,0
123,ATM009,0.2268,0.3716,0.2,0.0,0
123,ATM010,0.2268,0.3716,0.1857,1.0,1
123,ATM011,0.2268,0.3716,0.4118,0.2197,0
123,ATM012,0.2268,0.3716,0.153,0.0,0
124,ATM001,0.3885,0.7359,0.0445,1.0,0
124,ATM002,0.3885,0.7359,0.5927,0.4602,0
124,ATM003,0.3885,0.7359,0.5069,0.2494,0
